,x,y
20173,33,21
20174,34,11
20175,72,77
20176,33,21
20177,34,11
20178,50,60
20179,50,60
20180,0,67
20181,50,60
20182,50,90
20183,50,60
20184,7,11
20185,34,11
20186,0,67
20187,34,11
20188,34,11
20189,34,11
20190,60,46
20191,5,58
20192,34,11
20193,33,21
20194,33,21
20195,50,60
20196,72,77
20197,5,58
20198,72,77
20199,34,11
20200,34,11
20201,33,21
20202,33,21
20203,0,67
20204,33,21
20205,33,21
20206,72,77
20207,5,58
20208,7,11
20209,34,11
20210,60,46
20211,71,59
20212,72,77
20213,50,60
20214,7,11
20215,16,32
20216,7,11
20217,50,60
20218,50,60
20219,0,67
20220,34,11
20221,5,58
20222,72,77
20223,50,90
20224,4,91
20225,60,46
20226,0,67
20227,71,59
20228,50,60
20229,0,67
20230,72,77
20231,34,11
20232,34,11
20233,16,87
20234,47,91
20235,16,32
20236,60,46
20237,33,21
20238,0,67
20239,63,78
20240,33,21
20241,72,77
20242,16,32
20243,0,67
20244,72,77
20245,50,60
20246,34,11
20247,63,78
20248,7,11
20249,0,67
20250,16,87
20251,16,32
20252,50,90
20253,0,67
20254,34,11
20255,34,11
20256,63,78
20257,34,11
20258,7,11
20259,7,11
20260,94,63
20261,16,32
20262,33,21
20263,7,11
20264,60,46
20265,34,11
20266,71,59
20267,77,72
20268,34,11
20269,34,11
20270,60,46
20271,60,46
20272,7,11
20273,34,11
20274,50,90
20275,34,11
20276,50,90
20277,33,21
20278,16,87
20279,34,11
20280,34,11
20281,72,77
20282,33,21
20283,71,59
20284,0,67
20285,50,60
20286,72,77
20287,34,11
20288,14,97
20289,50,90
20290,47,91
20291,34,11
20292,16,32
20293,72,77
20294,5,58
20295,16,32
20296,50,60
20297,71,59
20298,34,11
20299,72,77
20300,34,11
20301,72,77
20302,34,11
20303,72,77
20304,34,11
20305,34,11
20306,50,60
20307,50,90
20308,63,78
20309,7,11
20310,34,11
20311,34,11
20312,33,21
20313,50,90
20314,34,11
20315,34,11
20316,63,78
20317,7,11
20318,34,11
20319,34,11
20320,7,11
20321,34,11
20322,71,59
20323,7,11
20324,72,77
20325,33,21
20326,34,11
20327,16,87
20328,14,97
20329,0,67
20330,33,21
20331,5,58
20332,71,59
20333,50,60
20334,34,11
20335,34,11
20336,34,11
20337,50,60
20338,47,91
20339,50,60
20340,50,60
20341,99,67
20342,34,11
20343,5,58
20344,34,11
20345,16,87
20346,34,11
20347,72,77
20348,7,11
20349,50,90
20350,16,32
20351,16,32
20352,0,67
20353,34,11
20354,0,67
20355,50,60
20356,34,11
20357,16,32
20358,50,90
20359,72,77
20360,50,60
20361,49,39
20362,50,60
20363,34,11
20364,50,60
20365,0,67
20366,72,77
20367,72,77
20368,34,11
20369,40,41
20370,0,67
20371,34,11
20372,60,46
20373,50,60
20374,50,90
20375,7,11
20376,99,67
20377,50,90
20378,0,67
20379,34,11
20380,50,90
20381,34,11
20382,77,72
20383,50,60
20384,72,77
20385,50,60
20386,60,46
20387,72,77
20388,4,91
20389,50,90
20390,16,32
20391,34,11
20392,72,77
20393,50,60
20394,50,60
20395,60,46
20396,50,60
20397,72,77
20398,50,60
20399,33,21
20400,50,60
20401,72,77
20402,50,60
20403,50,60
20404,72,77
20405,60,46
20406,5,58
20407,34,11
20408,60,46
20409,34,11
20410,40,41
20411,77,72
20412,60,46
20413,7,11
20414,50,60
20415,77,72
20416,50,60
20417,60,46
20418,5,58
20419,50,60
20420,60,46
20421,50,60
20422,72,77
20423,50,60
20424,72,77
20425,50,90
20426,71,59
20427,50,60
20428,16,32
20429,34,11
20430,34,11
20431,34,11
20432,34,11
20433,34,11
20434,5,58
20435,71,59
20436,50,60
20437,16,32
20438,0,67
20439,4,91
20440,5,58
20441,72,77
20442,72,77
20443,60,46
20444,72,77
20445,34,11
20446,71,59
20447,72,77
20448,72,77
20449,33,21
20450,62,78
20451,5,58
20452,50,90
20453,72,77
20454,50,90
20455,60,46
20456,60,46
20457,40,41
20458,77,72
20459,14,97
20460,33,21
20461,72,77
20462,77,72
20463,72,77
20464,50,60
20465,33,21
20466,5,58
20467,60,46
20468,7,11
20469,33,21
20470,16,87
20471,50,60
20472,40,41
20473,34,11
20474,71,59
20475,50,90
20476,50,60
20477,34,11
20478,14,97
20479,5,58
20480,5,46
20481,33,21
20482,16,32
20483,60,46
20484,34,11
20485,0,67
20486,33,21
20487,34,11
20488,60,46
20489,77,72
20490,72,77
20491,34,11
20492,72,77
20493,72,77
20494,60,46
20495,7,11
20496,72,77
20497,33,21
20498,63,78
20499,77,72
20500,50,60
20501,0,67
20502,33,21
20503,34,11
20504,34,11
20505,34,11
20506,34,11
20507,34,11
20508,34,11
20509,34,11
20510,0,67
20511,72,77
20512,5,58
20513,33,21
20514,60,46
20515,60,46
20516,14,97
20517,34,11
20518,34,11
20519,7,11
20520,16,32
20521,34,11
20522,33,21
20523,7,11
20524,33,21
20525,16,32
20526,14,97
20527,71,59
20528,50,60
20529,7,11
20530,4,91
20531,0,67
20532,16,87
20533,50,60
20534,34,11
20535,72,77
20536,34,11
20537,40,41
20538,50,60
20539,50,60
20540,71,59
20541,0,67
20542,34,11
20543,34,11
20544,50,60
20545,50,90
20546,71,59
20547,71,59
20548,5,58
20549,72,77
20550,33,21
20551,33,21
20552,5,58
20553,33,21
20554,34,11
20555,72,77
20556,71,59
20557,0,67
20558,34,11
20559,72,77
20560,5,58
20561,33,21
20562,50,60
20563,72,77
20564,72,77
20565,33,21
20566,71,59
20567,7,11
20568,50,90
20569,16,32
20570,33,21
20571,16,87
20572,72,77
20573,50,60
20574,60,46
20575,50,90
20576,77,72
20577,16,32
20578,60,46
20579,34,11
20580,5,46
20581,60,46
20582,7,11
20583,60,46
20584,60,46
20585,72,77
20586,34,11
20587,77,72
20588,33,21
20589,50,60
20590,99,67
20591,50,60
20592,7,11
20593,77,72
20594,50,90
20595,50,60
20596,60,46
20597,50,60
20598,60,46
20599,50,60
20600,14,97
20601,71,59
20602,34,11
20603,71,59
20604,34,11
20605,72,77
20606,34,11
20607,33,21
20608,50,60
20609,33,21
20610,16,32
20611,34,11
20612,0,67
20613,0,67
20614,71,59
20615,60,46
20616,77,72
20617,0,67
20618,60,46
20619,60,46
20620,33,21
20621,50,60
20622,33,21
20623,16,32
20624,34,11
20625,50,60
20626,34,11
20627,40,41
20628,34,11
20629,50,60
20630,60,46
20631,0,67
20632,33,21
20633,33,21
20634,60,46
20635,71,59
20636,71,59
20637,71,59
20638,34,11
20639,72,77
20640,72,77
20641,60,46
20642,72,77
20643,0,67
20644,72,77
20645,72,77
20646,72,77
20647,72,77
20648,7,11
20649,72,77
20650,33,21
20651,50,60
20652,72,77
20653,0,67
20654,63,78
20655,72,77
20656,33,21
20657,72,77
20658,72,77
20659,33,21
20660,72,77
20661,5,46
20662,72,77
20663,60,46
20664,94,63
20665,77,72
20666,14,97
20667,63,78
20668,34,11
20669,72,77
20670,72,77
20671,0,67
20672,60,46
20673,33,21
20674,60,46
20675,33,21
20676,33,21
20677,47,91
20678,50,90
20679,50,60
20680,77,72
20681,72,77
20682,34,11
20683,72,77
20684,16,32
20685,21,88
20686,72,77
20687,50,60
20688,16,32
20689,94,63
20690,63,78
20691,50,60
20692,0,67
20693,50,90
20694,72,77
20695,72,77
20696,50,60
20697,63,78
20698,72,77
20699,33,21
20700,72,77
20701,60,46
20702,33,21
20703,72,77
20704,50,90
20705,60,46
20706,60,46
20707,5,46
20708,16,87
20709,0,67
20710,16,87
20711,34,11
20712,33,21
20713,72,77
20714,33,21
20715,33,21
20716,33,21
20717,33,21
20718,33,21
20719,33,21
20720,33,21
20721,33,21
20722,33,21
20723,60,46
20724,60,46
20725,72,77
20726,60,46
20727,7,11
20728,50,60
20729,33,21
20730,72,77
20731,50,90
20732,16,32
20733,72,77
20734,47,91
20735,7,11
20736,34,11
20737,71,59
20738,7,11
20739,47,91
20740,60,46
20741,50,60
20742,60,46
20743,4,91
20744,0,67
20745,50,60
20746,7,11
20747,16,32
20748,34,11
20749,47,91
20750,63,78
20751,0,67
20752,33,21
20753,60,46
20754,34,11
20755,60,46
20756,60,46
20757,0,67
20758,7,11
20759,34,11
20760,63,78
20761,16,32
20762,7,11
20763,72,77
20764,0,67
20765,34,11
20766,34,11
20767,72,77
20768,50,60
20769,72,77
20770,5,58
20771,60,46
20772,0,67
20773,50,90
20774,72,77
20775,0,67
20776,0,67
20777,34,11
20778,94,63
20779,50,60
20780,33,21
20781,72,77
20782,0,67
20783,50,60
20784,34,11
20785,50,90
20786,50,90
20787,16,32
20788,94,63
20789,0,67
20790,14,97
20791,50,60
20792,34,11
20793,0,67
20794,50,60
20795,63,78
20796,50,60
20797,60,46
20798,71,59
20799,5,46
20800,60,46
20801,50,90
20802,0,67
20803,50,60
20804,40,41
20805,5,58
20806,14,97
20807,60,46
20808,0,67
20809,56,17
20810,34,11
20811,49,39
20812,60,46
20813,60,46
20814,60,46
20815,34,11
20816,0,67
20817,60,46
20818,34,11
20819,34,11
20820,33,21
20821,33,21
20822,5,58
20823,33,21
20824,33,21
20825,72,77
20826,33,21
20827,33,21
20828,33,21
20829,33,21
20830,72,77
20831,33,21
20832,33,21
20833,72,77
20834,50,60
20835,16,32
20836,50,60
20837,16,32
20838,50,60
20839,50,60
20840,50,60
20841,72,77
20842,0,67
20843,0,67
20844,16,32
20845,14,97
20846,50,60
20847,50,60
20848,50,60
20849,0,67
20850,33,21
20851,72,77
20852,14,97
20853,72,77
20854,60,46
20855,60,46
20856,63,78
20857,16,32
20858,33,21
20859,5,58
20860,7,11
20861,7,11
20862,63,78
20863,34,11
20864,0,67
20865,7,11
20866,72,77
20867,60,46
20868,60,46
20869,34,11
20870,60,46
20871,50,60
20872,77,72
20873,33,21
20874,34,11
20875,5,46
20876,77,86
20877,60,46
20878,47,91
20879,34,11
20880,72,77
20881,34,11
20882,72,77
20883,40,41
20884,77,72
20885,16,32
20886,62,78
20887,4,91
20888,33,21
20889,77,72
20890,60,46
20891,60,46
20892,33,21
20893,34,11
20894,60,46
20895,60,46
20896,77,72
20897,34,11
20898,72,77
20899,50,60
20900,34,11
20901,33,21
20902,34,11
20903,0,67
20904,50,90
20905,16,32
20906,33,21
20907,5,58
20908,0,67
20909,50,90
20910,7,11
20911,16,32
20912,16,32
20913,7,11
20914,94,63
20915,34,11
20916,34,11
20917,50,90
20918,16,32
20919,50,60
20920,72,77
20921,0,67
20922,50,60
20923,34,11
20924,34,11
20925,72,77
20926,34,11
20927,34,11
20928,34,11
20929,16,32
20930,77,72
20931,72,77
20932,33,21
20933,77,72
20934,34,11
20935,34,11
20936,77,72
20937,94,63
20938,16,32
20939,60,46
20940,34,11
20941,34,11
20942,34,11
20943,71,59
20944,94,63
20945,34,11
20946,72,77
20947,34,11
20948,60,46
20949,34,11
20950,72,77
20951,72,77
20952,50,60
20953,72,77
20954,72,77
20955,50,60
20956,77,72
20957,34,11
20958,5,58
20959,60,46
20960,5,58
20961,50,60
20962,71,59
20963,50,60
20964,7,11
20965,33,21
20966,33,21
20967,33,21
20968,0,67
20969,50,60
20970,33,21
20971,72,77
20972,60,46
20973,4,91
20974,72,77
20975,33,21
20976,72,77
20977,60,46
20978,47,91
20979,34,11
20980,33,21
20981,33,21
20982,34,11
20983,0,67
20984,72,77
20985,50,60
20986,0,67
20987,16,87
20988,7,11
20989,72,77
20990,50,90
20991,50,60
20992,0,67
20993,72,77
20994,72,77
20995,34,11
20996,16,32
20997,71,59
20998,50,60
20999,50,60
21000,16,87
21001,34,11
21002,34,11
21003,72,77
21004,72,77
21005,50,90
21006,72,77
21007,72,77
21008,16,87
21009,72,77
21010,0,67
21011,0,67
21012,50,90
21013,72,77
21014,50,60
21015,0,67
21016,16,32
21017,72,77
21018,7,11
21019,50,90
21020,34,11
21021,72,77
21022,60,46
21023,34,11
21024,50,60
21025,50,60
21026,50,60
21027,34,11
21028,50,90
21029,67,15
21030,40,41
21031,16,32
21032,72,77
21033,4,91
21034,34,11
21035,60,46
21036,60,46
21037,50,60
21038,34,11
21039,34,11
21040,77,72
21041,71,59
21042,71,59
21043,5,58
21044,0,67
21045,0,67
21046,99,67
21047,34,11
21048,5,58
21049,0,67
21050,7,11
21051,0,67
21052,40,41
21053,77,72
21054,5,58
21055,33,21
21056,77,72
21057,33,21
21058,60,46
21059,60,46
21060,60,46
21061,60,46
21062,72,77
21063,60,46
21064,60,46
21065,60,46
21066,50,60
21067,33,21
21068,0,67
21069,72,77
21070,60,46
21071,72,77
21072,72,77
21073,0,67
21074,33,21
21075,4,91
21076,71,59
21077,77,72
21078,50,60
21079,71,59
21080,60,46
21081,5,46
21082,60,46
21083,47,91
21084,50,60
21085,50,60
21086,34,11
21087,47,91
21088,0,67
21089,50,60
21090,5,58
21091,0,67
21092,72,77
21093,0,67
21094,7,11
21095,72,77
21096,0,67
21097,50,60
21098,72,77
21099,34,11
21100,60,46
21101,33,21
21102,60,46
21103,5,58
21104,71,59
21105,72,77
21106,0,67
21107,60,46
21108,62,78
21109,33,21
21110,60,46
21111,77,72
21112,77,72
21113,72,77
21114,72,77
21115,72,77
21116,60,46
21117,16,87
21118,72,77
21119,40,41
21120,72,77
21121,60,46
21122,77,72
21123,33,21
21124,60,46
21125,60,46
21126,72,77
21127,72,77
21128,60,46
21129,7,11
21130,60,46
21131,5,58
21132,71,59
21133,33,21
21134,0,67
21135,16,32
21136,94,63
21137,72,77
21138,60,46
21139,60,46
21140,72,77
21141,60,46
21142,72,77
21143,60,46
21144,33,21
21145,72,77
21146,60,46
21147,34,11
21148,5,58
21149,7,11
21150,50,60
21151,60,46
21152,16,32
21153,5,58
21154,71,59
21155,34,11
21156,60,46
21157,60,46
21158,60,46
21159,60,46
21160,60,46
21161,40,41
21162,5,58
21163,34,11
21164,34,11
21165,16,32
21166,33,21
21167,71,59
21168,33,21
21169,72,77
21170,50,90
21171,60,46
21172,62,78
21173,34,11
21174,34,11
21175,33,21
21176,77,72
21177,77,72
21178,50,60
21179,67,15
21180,50,60
21181,16,32
21182,50,60
21183,7,11
21184,72,77
21185,16,32
21186,50,90
21187,16,32
21188,7,11
21189,71,59
21190,71,59
21191,33,21
21192,34,11
21193,5,58
21194,50,60
21195,72,77
21196,72,77
21197,0,67
21198,4,91
21199,16,32
21200,34,11
21201,33,21
21202,34,11
21203,7,11
21204,34,11
21205,50,60
21206,50,90
21207,34,11
21208,7,11
21209,63,78
21210,63,78
21211,34,11
21212,60,46
21213,72,77
21214,63,78
21215,16,87
21216,34,11
21217,47,91
21218,50,60
21219,34,11
21220,7,11
21221,71,59
21222,33,21
21223,7,11
21224,40,41
21225,72,77
21226,33,21
21227,71,59
21228,50,90
21229,33,21
21230,7,11
21231,34,11
21232,72,77
21233,34,11
21234,34,11
21235,50,60
21236,72,77
21237,34,11
21238,34,11
21239,71,59
21240,34,11
21241,7,11
21242,72,77
21243,60,46
21244,34,11
21245,16,32
21246,34,11
21247,14,97
21248,50,60
21249,50,60
21250,50,60
21251,60,46
21252,7,11
21253,71,59
21254,77,72
21255,7,11
21256,50,90
21257,0,67
21258,71,59
21259,0,67
21260,50,60
21261,50,60
21262,71,59
21263,67,15
21264,40,41
21265,5,58
21266,0,67
21267,77,72
21268,34,11
21269,72,77
21270,33,21
21271,34,11
21272,16,32
21273,7,11
21274,34,11
21275,7,11
21276,50,60
21277,0,67
21278,34,11
21279,50,90
21280,50,60
21281,50,60
21282,34,11
21283,71,59
21284,34,11
21285,50,60
21286,60,46
21287,72,77
21288,16,32
21289,77,72
21290,50,60
21291,71,59
21292,14,97
21293,50,90
21294,0,67
21295,5,58
21296,77,72
21297,60,46
21298,72,77
21299,0,67
21300,0,67
21301,5,46
21302,50,60
21303,33,21
21304,50,60
21305,60,46
21306,71,59
21307,50,60
21308,5,58
21309,71,59
21310,71,59
21311,7,11
21312,33,21
21313,62,78
21314,60,46
21315,60,46
21316,60,46
21317,63,78
21318,60,46
21319,16,32
21320,72,77
21321,7,11
21322,33,21
21323,60,46
21324,0,67
21325,5,58
21326,34,11
21327,71,59
21328,7,11
21329,34,11
21330,72,77
21331,5,58
21332,7,11
21333,33,21
21334,0,67
21335,33,21
21336,50,90
21337,72,77
21338,34,11
21339,60,46
21340,5,58
21341,50,60
21342,7,11
21343,50,60
21344,5,46
21345,5,58
21346,34,11
21347,71,59
21348,77,72
21349,7,11
21350,13,35
21351,33,21
21352,50,60
21353,33,21
21354,72,77
21355,60,46
21356,60,46
21357,34,11
21358,72,77
21359,34,11
21360,7,11
21361,7,11
21362,77,72
21363,50,60
21364,7,11
21365,60,46
21366,16,32
21367,72,77
21368,77,72
21369,34,11
21370,0,67
21371,0,67
21372,50,60
21373,50,60
21374,60,46
21375,34,11
21376,5,58
21377,77,72
21378,0,67
21379,71,59
21380,77,72
21381,77,72
21382,60,46
21383,0,67
21384,0,67
21385,5,46
21386,60,46
21387,33,21
21388,5,58
21389,72,77
21390,5,58
21391,34,11
21392,0,67
21393,77,72
21394,5,58
21395,0,67
21396,0,67
21397,7,11
21398,7,11
21399,5,58
21400,34,11
21401,72,77
21402,5,58
21403,34,11
21404,0,67
21405,0,67
21406,0,67
21407,49,39
21408,71,59
21409,7,11
21410,60,46
21411,0,67
21412,0,67
21413,0,67
21414,0,67
21415,16,32
21416,77,72
21417,72,77
21418,77,72
21419,50,60
21420,0,67
21421,0,67
21422,40,41
21423,7,11
21424,7,11
21425,5,58
21426,77,72
21427,14,97
21428,7,11
21429,50,60
21430,33,21
21431,0,67
21432,60,46
21433,5,58
21434,5,58
21435,7,11
21436,60,46
21437,77,72
21438,60,46
21439,5,46
21440,0,67
21441,72,77
21442,5,58
21443,34,11
21444,0,67
21445,7,11
21446,72,77
21447,94,63
21448,0,67
21449,7,11
21450,7,11
21451,7,11
21452,0,67
21453,77,72
21454,14,97
21455,60,46
21456,34,11
21457,5,58
21458,60,46
21459,0,67
21460,99,67
21461,99,67
21462,0,67
21463,5,58
21464,99,67
21465,7,11
21466,33,21
21467,33,21
21468,72,77
21469,5,58
21470,5,58
21471,7,11
21472,77,72
21473,60,46
21474,60,46
21475,67,15
21476,50,60
21477,77,72
21478,34,11
21479,71,59
21480,7,11
21481,50,60
21482,5,46
21483,4,60
21484,34,11
21485,60,46
21486,50,60
21487,60,46
21488,50,90
21489,7,11
21490,16,32
21491,71,59
21492,0,67
21493,50,90
21494,0,67
21495,7,11
21496,16,32
21497,7,11
21498,60,46
21499,5,58
21500,72,77
21501,60,46
21502,71,59
21503,60,46
21504,60,46
21505,60,46
21506,50,60
21507,67,15
21508,34,11
21509,7,11
21510,14,97
21511,5,58
21512,7,11
21513,71,59
21514,50,60
21515,50,90
21516,34,11
21517,7,11
21518,77,72
21519,0,67
21520,5,58
21521,60,46
21522,71,59
21523,5,58
21524,5,58
21525,7,11
21526,50,60
21527,34,11
21528,34,11
21529,16,32
21530,0,67
21531,77,72
21532,77,72
21533,7,11
21534,50,60
21535,71,59
21536,34,11
21537,33,21
21538,60,46
21539,60,46
21540,16,32
21541,60,46
21542,5,58
21543,7,11
21544,0,67
21545,50,90
21546,50,60
21547,16,32
21548,14,97
21549,14,97
21550,67,15
21551,50,60
21552,5,58
21553,0,67
21554,7,11
21555,50,60
21556,50,60
21557,5,58
21558,72,77
21559,33,21
21560,60,46
21561,16,32
21562,7,11
21563,7,11
21564,33,21
21565,71,59
21566,60,46
21567,50,60
21568,77,72
21569,5,58
21570,60,46
21571,60,46
21572,34,11
21573,34,11
21574,71,59
21575,77,72
21576,77,72
21577,16,32
21578,5,46
21579,33,21
21580,7,11
21581,40,41
21582,72,77
21583,50,60
21584,63,78
21585,34,11
21586,34,11
21587,60,46
21588,77,72
21589,60,46
21590,7,11
21591,33,21
21592,60,46
21593,60,46
21594,77,72
21595,14,97
21596,60,46
21597,7,11
21598,60,46
21599,7,11
21600,60,46
21601,0,67
21602,7,11
21603,0,67
21604,50,90
21605,0,67
21606,0,67
21607,0,67
21608,0,67
21609,0,67
21610,0,67
21611,0,67
21612,5,58
21613,33,21
21614,0,67
21615,71,59
21616,71,59
21617,71,59
21618,71,59
21619,7,11
21620,60,46
21621,60,46
21622,7,11
21623,16,32
21624,34,11
21625,0,67
21626,71,59
21627,71,59
21628,5,58
21629,7,11
21630,5,58
21631,5,58
21632,63,78
21633,72,77
21634,16,32
21635,5,58
21636,5,58
21637,5,58
21638,5,58
21639,0,67
21640,71,59
21641,77,72
21642,0,67
21643,60,46
21644,7,11
21645,60,46
21646,7,11
21647,72,77
21648,50,60
21649,72,77
21650,60,46
21651,5,58
21652,71,59
21653,72,77
21654,34,11
21655,33,21
21656,99,67
21657,0,67
21658,0,67
21659,33,21
21660,71,59
21661,34,11
21662,71,59
21663,71,59
21664,0,67
21665,0,67
21666,5,58
21667,34,11
21668,63,78
21669,34,11
21670,16,32
21671,7,11
21672,7,11
21673,5,58
21674,34,11
21675,49,39
21676,7,11
21677,34,11
21678,0,67
21679,47,91
21680,7,11
21681,5,58
21682,60,46
21683,7,11
21684,0,67
21685,50,60
21686,0,67
21687,7,11
21688,34,11
21689,77,72
21690,34,11
21691,7,11
21692,7,11
21693,33,21
21694,5,58
21695,60,46
21696,34,11
21697,34,11
21698,33,21
21699,34,11
21700,72,77
21701,0,67
21702,34,11
21703,7,11
21704,5,58
21705,0,67
21706,7,11
21707,5,58
21708,0,67
21709,34,11
21710,71,59
21711,72,77
21712,71,59
21713,50,90
21714,16,32
21715,77,72
21716,5,58
21717,0,67
21718,5,58
21719,5,58
21720,40,41
21721,16,87
21722,60,46
21723,60,46
21724,0,67
21725,72,77
21726,14,97
21727,34,11
21728,77,72
21729,14,97
21730,0,67
21731,16,32
21732,49,39
21733,34,11
21734,16,87
21735,26,73
21736,34,11
21737,7,11
21738,60,46
21739,34,11
21740,60,46
21741,0,67
21742,0,67
21743,5,58
21744,60,46
21745,4,91
21746,7,11
21747,16,87
21748,7,11
21749,34,11
21750,7,11
21751,77,72
21752,77,72
21753,77,72
21754,49,39
21755,5,58
21756,77,72
21757,5,58
21758,77,72
21759,7,11
21760,5,58
21761,16,87
21762,60,46
21763,5,58
21764,5,58
21765,5,58
21766,16,32
21767,7,11
21768,50,60
21769,33,21
21770,14,97
21771,34,11
21772,50,60
21773,5,58
21774,50,60
21775,34,11
21776,33,21
21777,16,32
21778,16,32
21779,0,67
21780,0,67
21781,0,67
21782,5,58
21783,26,73
21784,77,72
21785,5,58
21786,5,46
21787,60,46
21788,34,11
21789,5,58
21790,60,46
21791,7,11
21792,49,39
21793,63,78
21794,40,41
21795,5,58
21796,0,67
21797,0,67
21798,72,77
21799,60,46
21800,50,60
21801,5,58
21802,72,77
21803,77,72
21804,5,58
21805,50,60
21806,34,11
21807,34,11
21808,33,21
21809,50,60
21810,60,46
21811,50,60
21812,60,46
21813,5,58
21814,34,11
21815,72,77
21816,72,77
21817,77,72
21818,33,21
21819,33,21
21820,0,67
21821,34,11
21822,0,67
21823,0,67
21824,0,67
21825,99,67
21826,5,58
21827,5,58
21828,0,67
21829,0,67
21830,33,21
21831,99,67
21832,5,58
21833,77,72
21834,0,67
21835,0,67
21836,34,11
21837,71,59
21838,0,67
21839,5,58
21840,33,21
21841,0,67
21842,0,67
21843,60,46
21844,0,67
21845,0,67
21846,0,67
21847,0,67
21848,0,67
21849,0,67
21850,34,11
21851,34,11
21852,60,46
21853,0,67
21854,0,67
21855,16,32
21856,50,60
21857,33,21
21858,7,11
21859,50,60
21860,34,11
21861,71,59
21862,60,46
21863,14,97
21864,71,59
21865,7,11
21866,77,72
21867,7,11
21868,34,11
21869,60,46
21870,72,77
21871,5,58
21872,72,77
21873,0,67
21874,0,67
21875,34,11
21876,33,21
21877,0,67
21878,33,21
21879,33,21
21880,0,67
21881,0,67
21882,33,21
21883,50,90
21884,50,90
21885,5,58
21886,0,67
21887,7,11
21888,5,58
21889,77,72
21890,5,58
21891,7,11
21892,72,77
21893,71,59
21894,50,60
21895,63,78
21896,34,11
21897,60,46
21898,0,67
21899,33,21
21900,16,32
21901,0,67
21902,0,67
21903,50,90
21904,7,11
21905,0,67
21906,77,72
21907,0,67
21908,99,67
21909,99,67
21910,0,67
21911,0,67
21912,0,67
21913,0,67
21914,0,67
21915,5,58
21916,5,58
21917,0,67
21918,34,11
21919,5,58
21920,60,46
21921,77,72
21922,5,58
21923,99,67
21924,60,46
21925,56,17
21926,71,59
21927,50,60
21928,60,46
21929,34,11
21930,0,67
21931,77,72
21932,34,11
21933,50,90
21934,50,60
21935,50,60
21936,34,11
21937,34,11
21938,34,11
21939,60,46
21940,77,72
21941,7,11
21942,60,46
21943,33,21
21944,16,32
21945,71,59
21946,71,59
21947,94,63
21948,0,67
21949,50,60
21950,5,58
21951,7,11
21952,47,91
21953,16,32
21954,7,11
21955,50,60
21956,5,58
21957,71,59
21958,99,67
21959,72,77
21960,72,77
21961,33,21
21962,7,11
21963,34,11
21964,77,72
21965,60,46
21966,60,46
21967,60,46
21968,60,46
21969,33,21
21970,0,67
21971,34,11
21972,71,59
21973,16,32
21974,50,60
21975,7,11
21976,7,11
21977,60,46
21978,77,72
21979,5,58
21980,33,21
21981,67,15
21982,60,46
